,id,title,url,description,imageUrls,price,location
78,1713012587,Head 28.5 ski boots/Men size 10,https://kijiji.ca/v-ski/edmonton/head-28-5-ski-boots-men-size-10/1713012587,"Head ski boots, good condition. 28.5, 325mm, size 10 for men.",['https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/7f/7f2d6501-6536-4bd4-b785-6c2f21fd95e7?rule=kijijica-200-jpg'],14000.0,Edmonton
79,1723541789,ski jacket,https://kijiji.ca/v-women-tops-outerwear/edmonton/ski-jacket/1723541789,Liquid Girl ski jacket women’s small,['https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/81/81be8535-c6b0-4cb6-addc-218f5569811c?rule=kijijica-200-jpg'],3500.0,Edmonton
80,1723534489,twin tip park skis 159cm to 167cm,https://kijiji.ca/v-ski/st-albert/twin-tip-park-skis-159cm-to-167cm/1723534489,I’m looking for someone who’s willing to sell some preferably as new as possible,['https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/38/38bf397d-280a-49f7-926e-cffb0372d9f9?rule=kijijica-200-jpg'],35000.0,St. Albert
81,1606782693,Winter Snow Racer Ski Sled w/ Steering & Brakes,https://kijiji.ca/v-buy-sell-other/edmonton/winter-snow-racer-ski-sled-w-steering-brakes/1606782693,"Well kept, pick up west of Edmonton",['https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/b3/b3cae21e-af1c-40bb-bf0b-ea37a1959c4b?rule=kijijica-200-jpg'],6500.0,Edmonton
82,1723513719,"Down Fill Ski Jacket, Youth Large, Marmot, $50",https://kijiji.ca/v-snowboard/edmonton/down-fill-ski-jacket-youth-large-marmot-50/1723513719,Very warm. 700 Fill. 85% duck down. Marmot. Bottom edge has an adjustable elastic closure cord with a tab to secure it – you access it on the inside of a pocket. Size Youth Large. Note: a small tear ...,['https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/86/86f95849-dd98-4216-8a71-6c7d5a1db075?rule=kijijica-200-jpg'],5000.0,St. Albert
83,1723508868,1996 Bombardier GTS seadoo,https://kijiji.ca/v-buy-sell-other/st-albert/1996-bombardier-gts-seadoo/1723508868,1996 Bombardier GTS seadoo $1500,['https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/08/0851fa3a-e7ef-4182-b0a5-5a9044a42642?rule=kijijica-200-jpg'],150000.0,St. Albert
84,1719201054,"Cross Country skis, Atomic Motion52 Waxable 191cm, used",https://kijiji.ca/v-ski/edmonton/cross-country-skis-atomic-motion52-waxable-191cm-used/1719201054,"Lightly used, bases are in fairly good condition. Unfortunately, some sun bleaching to the upper surface (yellowing). Bindings had been installed, and removed. Holes have been plugged by a certified ...",['https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/7a/7a3b90f7-6d8c-4023-b43d-00ccd518c4c2?rule=kijijica-200-jpg'],4000.0,Edmonton
85,1709555856,Kids cross country ski set ROSSIGNOL,https://kijiji.ca/v-ski/edmonton/kids-cross-country-ski-set-rossignol/1709555856,I have a really nice set of Rossignol (new style). Child cross-country skis set is in great condition. The skis are 46 inches long. Kids touring nordic boots X1JR - size 30 (US 12 ) The ski poles ...,['https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/b9/b965f81d-5dd3-4f27-848a-58a0bc97509d?rule=kijijica-200-jpg'],23500.0,Edmonton
86,1682684051,Summit 800 SP Gauge Repair,https://kijiji.ca/v-general-electronics/edmonton/summit-800-sp-gauge-repair/1682684051,"I repair Ski Doo Summit sled instrument clusters. Most common issue is intermittent power and gauge function. Call, text or email 587 926 5306",['https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/b1/b1f8c9eb-88da-4e33-a0f1-a528ceac86ea?rule=kijijica-200-jpg'],,Edmonton
87,1720109630,Kids Helly Hansen Winter Coat ,https://kijiji.ca/v-clothing-kid-youth/edmonton/kids-helly-hansen-winter-coat/1720109630,Helly Hansen 128/8 Kids winter ski jacket - very good condition. Burton snow pants XS / 7 in good condition. $50 for all. Text 780-886-1814 located in Meadowlark,['https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/87/87027a80-a211-4775-ba05-09e4d7f34f0d?rule=kijijica-200-jpg'],5000.0,Edmonton
88,1719247960,Disney’s Frozen Child Snow Helmet,https://kijiji.ca/v-ski/edmonton/disney-s-frozen-child-snow-helmet/1719247960,"This is a pre loved Frozen themed ski and snowboard helmet perfect for keeping your little one safe on the slopes! It features a fun Frozen design and is in good condition, ready for more winter ...",['https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/fb/fb37bb2f-cc84-4177-880d-3e67b8b7417c?rule=kijijica-200-jpg'],1000.0,Edmonton
89,1723456110,"Lots of Ski Equipment - Boots, Skis, Poles",https://kijiji.ca/v-ski/edmonton/lots-of-ski-equipment-boots-skis-poles/1723456110,"Some old ski equipment that's just taking up space. Everything works fine, but other than the left ski boots, most items are shorter/meant for kids. Check the sizes in the image before buying. - Sets ...",['https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/70/70e7e663-125f-48d9-988c-8b312a551ec9?rule=kijijica-200-jpg'],3000.0,Edmonton
90,1719777047,Revit PIONEER GTX motorcycle boots,https://kijiji.ca/v-women-shoes/edmonton/revit-pioneer-gtx-motorcycle-boots/1719777047,As described here https://revitsport.com/products/en-motorcycle-boots-pioneer-gtx-black BOA lacing system. Get in an out of your boots really fast as they do with ski boot tech. No more sweating in ...,['https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/cb/cb28b355-93fe-46b1-a6ae-a70a6358346a?rule=kijijica-200-jpg'],,Edmonton
91,1670353776,VHF ground plane outdoor antennae,https://kijiji.ca/v-hobbies-craft/edmonton/vhf-ground-plane-outdoor-antennae/1670353776,"If you need an outdoor antennae for your radios (ski, Police, Fire, etc), this ground plane antennae will get you great range! Best offer. Or will trade - I need: USB sticks Electrical box (for 4 ...",['https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/21/216c608c-1343-4379-bc4f-3a2300e8f339?rule=kijijica-200-jpg'],,Edmonton
92,1706888961,"Dynastar SKI's and poles, sold together, 165's.",https://kijiji.ca/v-ski/edmonton/dynastar-skis-and-poles-sold-together-165s/1706888961,"Very good condition. Only normal wear and tear. Comes with poles, also in very good condition. This was posted for a family member without computer and no cell phone so *** PLEASE CALL land line ...",['https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/5c/5ccdd7c9-577e-4651-9e82-5f14932bb096?rule=kijijica-200-jpg'],12500.0,Edmonton
93,1723428232,Nordica Ski Boot,https://kijiji.ca/v-ski/st-albert/nordica-ski-boot/1723428232,Ski Boots Nordica 6 GT-S Size 6-6.5 Women's,['https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/b6/b60714f2-3177-49b2-8a8c-0413f7c8b748?rule=kijijica-200-jpg'],5000.0,St. Albert
94,1677931691,"Tons of used skis, boots.Skis from 67cm-180cm PRICES VARY",https://kijiji.ca/v-ski/edmonton/tons-of-used-skis-boots-skis-from-67cm-180cm-prices-vary/1677931691,"PRICES VARY I have a lot of used skis, boots and poles. Skis from 67cm-190cm Boots from 15.0-33.5 PRICES VARY All skis come waxed and tuned and I will adjust your bindings. I buy back anything I sell ...",['https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/2e/2e57bbfe-92a9-4b28-ae7b-d4242238197f?rule=kijijica-200-jpg'],9000.0,Edmonton
95,1708666853,Vintage Karhu x country ski jacket mens,https://kijiji.ca/v-clothing-men/edmonton/vintage-karhu-x-country-ski-jacket-mens/1708666853,"Vintage, made in Hong Kong KARHU x country jacket. Labelled as a medium, but fit is 80s oversized and could fit as a present day large. Some minor grey marks on front at waist button area, and on ...",['https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/02/021c53c7-7ec1-4a07-8bad-f65d6c4e0f32?rule=kijijica-200-jpg'],2500.0,Edmonton
96,1723422230,skis and ski boots ,https://kijiji.ca/v-ski/st-albert/skis-and-ski-boots/1723422230,size 7 ski boots and skis for kids. only used once or twice and in great condition,['https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/f9/f9892393-a497-4ed2-8604-dae67e0f2761?rule=kijijica-200-jpg'],10000.0,St. Albert
97,1505008242,Kids Orage Ski Jacket - size 4,https://kijiji.ca/v-clothing-kid-youth/edmonton/kids-orage-ski-jacket-size-4/1505008242,"Excellent condition Size 4 Used for ski racing, not as an everyday winter jacket so in excellent condition Asking $60 Smoke free and pet free home",['https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/5a/5a0a47b2-8d85-43c3-8d28-1a94aa1c3960?rule=kijijica-200-jpg'],6000.0,Southwest Edmonton
98,1723402631,XC Ski Tracksetter,https://kijiji.ca/v-ski/st-albert/xc-ski-tracksetter/1723402631,Excellent little unit for setting cross country ski track Pulls behind a snowmobile,['https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/ba/bab1b015-cb56-4d5e-95dd-cbe582fe7e35?rule=kijijica-200-jpg'],5000.0,St. Albert
99,1706621288,Columbia ski pants ,https://kijiji.ca/v-clothing-kid-youth/edmonton/columbia-ski-pants/1706621288,"Columbia black ski pants with omnishield Size M (10-12) Length extension still sewn in ( gives 2 more inches) Adjustable waist No rips, tears or holes Pick up Northeast Text for quickest reply",['https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/89/895d7ad2-7d7b-4a7f-b0eb-8a3bb5d2b6e4?rule=kijijica-200-jpg'],3500.0,Edmonton
100,1723367563,Volkl trick skis and bindings,https://kijiji.ca/v-ski/edmonton/volkl-trick-skis-and-bindings/1723367563,Volkl twin tip trick skis Good condition a couple scratches from doing rails 148cm Poles 110cm Great overal skis,['https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/80/809a7c9f-88e7-4efb-9e01-b51d887730e5?rule=kijijica-200-jpg'],25000.0,Edmonton
101,1708370423,Spyder girls ski jacket size 12,https://kijiji.ca/v-women-tops-outerwear/edmonton/spyder-girls-ski-jacket-size-12/1708370423,As shown Used but still in excellent shape 50 obo West end meetup preferred,['https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/dc/dc7da6a5-75c2-40f2-9d1d-36a5141932bb?rule=kijijica-200-jpg'],5000.0,Edmonton
102,1723354501,Lego-Friends Multiple sets $10-$60,https://kijiji.ca/v-toys-games/strathcona-county/lego-friends-multiple-sets-10-60/1723354501,Skating Rink $10 SOLD Hair Salon $10 SOLD Art Cafe $15 Pizzeria $15 SOLD Motorhome $25 SOLD Rescue Boat $40 SOLD Ski Resort $40 Summer Resort $50 Amusement Park $60 (including a separate ride set) A ...,['https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/47/4743f584-62f2-4aea-9875-c9a8eea12b76?rule=kijijica-200-jpg'],1000.0,Strathcona County
103,1723348716,"Kids skis package: skis, boots, bindings.",https://kijiji.ca/v-ski/edmonton/kids-skis-package:-skis-boots-bindings/1723348716,Cleaning out the house. Getting rid of old sports equipment.. Kids skis 104 cm Rossignol with techno Pro boots T 30 size 20.5 and bindings. Don’t wait for the winter. It’ll be here before we know it ...,['https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/90/9007b8f8-0e16-47a2-9e79-4b36c2de3064?rule=kijijica-200-jpg'],4000.0,West Edmonton
104,1723339883,ZOLEO satellite communicator,https://kijiji.ca/v-fishing-camping-outdoor/strathcona-county/zoleo-satellite-communicator/1723339883,"- Lightly used (MSRP $269) - Purchased for hiking, canoeing and backcountry ski trips. - easily text loved ones when off grid. - SOS provides exact GPS location and contacts emergency services. ...",['https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/5e/5e4ccb4e-9c9e-4ad3-b52f-d573e277ede0?rule=kijijica-200-jpg'],7500.0,Strathcona County
105,1723279438,Topmaz Racing Remote Control Jetski Ultra 310 - NEW in Box,https://kijiji.ca/v-toys-games/edmonton/topmaz-racing-remote-control-jetski-ultra-310-new-in-box/1723279438,I have a Topmaz remote control Jet Ski Ultra 310 for sale in Southwest Edmonton — near Southgate Mall. NEW in box I am asking $150 and will only accept cash or e-transfer. Please contact me with any ...,['https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/d1/d131b58b-09f2-48bf-bb7e-63f0f26a240b?rule=kijijica-200-jpg'],15000.0,Southwest Edmonton
106,1711812774,downhill skis ,https://kijiji.ca/v-ski/edmonton/downhill-skis/1711812774,Great condition Adjustable bindings Mens- 176cm Women’s- 147cm asking $300 each,['https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/e2/e2d4c90e-d591-4114-9441-565ebe8664bc?rule=kijijica-200-jpg'],30000.0,Edmonton
107,1715349412,Woman’s Jacket size L/G MCL-14,https://kijiji.ca/v-clothing-kid-youth/edmonton/woman-s-jacket-size-l-g-mcl-14/1715349412,"* Size: L/G * Colour: Multicoloured Stripes * Features: Waterproof, Breathable, Powder Skirt 1375 Keswick Dr. SW, Edmonton, AB T6W 1A5 approximate pickup location",['https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/d1/d108f638-018a-40d3-a42d-a90341507bdd?rule=kijijica-200-jpg'],2500.0,Edmonton
108,1711922273,Madshus 210cm Cross country skis Karhu size 9 boots Poles 155cm,https://kijiji.ca/v-ski/edmonton/madshus-210cm-cross-country-skis-karhu-size-9-boots-poles-155cm/1711922273,"Madshus cross country skis with Salomon Profil bindings, 210cm. Karhu cross country ski boots, EU 43, size 9 for men, size 10 for women. Poles are 155cm long. They are in good condition.",['https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/9e/9e690181-4422-43b6-9805-06001c3823d3?rule=kijijica-200-jpg'],27000.0,Edmonton
109,1712188898,Head 25.5 ski boots,https://kijiji.ca/v-ski/edmonton/head-25-5-ski-boots/1712188898,Good condition. Size 7 for men or kids. Size 8 for women.,['https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/bc/bcd936ec-9927-43bd-8e00-1a6a7b2b3850?rule=kijijica-200-jpg'],13000.0,Edmonton
110,1723204706,MOVING SALE – Salomon Ski Boots (Size 27.5 / US 9),https://kijiji.ca/v-ski/edmonton/moving-sale-salomon-ski-boots-size-27-5-us-9/1723204706,"Get ready for winter! ⛷️ Salomon ski boots, size 27.5 (approx. US 9). Perfect for ski trips or practice. Clean, well-kept, and comfortable. ✅ Great condition ✅ Reliable Salomon brand ✅ Affordable ...",['https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/ae/ae899497-6e5f-43e4-815c-d5076b83eeb9?rule=kijijica-200-jpg'],2000.0,Edmonton
111,1702071537,"Selling ski, boots and poles set - 115cm (ski) -230mm(boots)",https://kijiji.ca/v-ski/st-albert/selling-ski-boots-and-poles-set-115cm-ski-230mm-boots/1702071537,"Selling ski, boots, bindings and poles set. Ski - 115cm Boots - 230mm Very good condition. Asking $399 Please message me through kijiji or text.",['https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/28/286a54f2-07a0-4970-8b6f-7d25e4bf8878?rule=kijijica-200-jpg'],39900.0,West Edmonton
112,1718012277,K2 Style ski poles,https://kijiji.ca/v-ski/edmonton/k2-style-ski-poles/1718012277,$25 obo cash only,['https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/8d/8d1fd771-d823-4e13-b271-8ef7d91b4862?rule=kijijica-200-jpg'],2500.0,Edmonton
113,1723179732,Bolle ski & snowboard helmet Junior Size 53-57cm,https://kijiji.ca/v-ski/edmonton/bolle-ski-snowboard-helmet-junior-size-53-57cm/1723179732,Bolle ski snowboard helmet Junior size 53-57cm,['https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/05/0507de41-1c90-4321-ab1c-dfd9574a4d3c?rule=kijijica-200-jpg'],2000.0,Edmonton
114,1723176199,Holiday Animated Ski Mountain. Brand New,https://kijiji.ca/v-holiday-event-seasonal/edmonton/holiday-animated-ski-mountain-brand-new/1723176199,20 inch Tall Animated Hand painted Illuminated Playing 8 classic Christmas songs Volume control dial For Indoor Use Only Plug in,['https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/e0/e014c748-bbb3-42eb-85b4-b45c49816ddb?rule=kijijica-200-jpg'],16000.0,Edmonton
115,1723171667,Atomic Bent Chetler Skis,https://kijiji.ca/v-ski/edmonton/atomic-bent-chetler-skis/1723171667,"180 cm, Rossignol Pivot 15 bindings, maybe 10-15 days skied, have other pairs so just don’t need them",['https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/6e/6eb7c880-09b6-4fde-8916-ea7772818692?rule=kijijica-200-jpg'],50000.0,Edmonton
116,1723165761,"Line All Mountain Skis, Solomon Boots, bags",https://kijiji.ca/v-ski/edmonton/line-all-mountain-skis-solomon-boots-bags/1723165761,"Line All Mountain Skis Solomon X-Pro 100 Boots (Men’s 13) MEC Ski Bag Dakine Boot Bag Dakota boot dryer Ski Specs: DIMENSIONS 132, 98, 123 LENGTH 186CM SIDECUT RADIUS 18.9M Metal matrix - 3D Die cut ...",['https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/88/8878a3f8-a5ae-4d64-bc47-e194d624cf9f?rule=kijijica-200-jpg'],75000.0,Edmonton
117,1694939429,Branded brand new summer sandals sale.,https://kijiji.ca/v-buy-sell-other/edmonton/branded-brand-new-summer-sandals-sale/1694939429,"Please inquire, various styles of heeled sandals & styles of ladies shoes (size 6), crème heeled sandals, kept in sealed boxes, unique designed and Youth boots, ski pants and skate shoes youth size 7 ...",['https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/5f/5f91f0fc-002c-4373-97da-6496d89af743?rule=kijijica-200-jpg'],2000.0,Edmonton
118,1719700620,Kids Salomon SNS SR 111 Cross Country Ski Boots Size 13/31,https://kijiji.ca/v-ski/st-albert/kids-salomon-sns-sr-111-cross-country-ski-boots-size-13-31/1719700620,"If the ad is up, still have them. No holds. Pick up in the Town of Stony Plain by Spruce Grove, 25 mins west of Edmonton. Size 31, equates to size 13 in US/Canada. Well used, but with kids growing so ...",['https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/6e/6ecd6add-2e47-418d-a865-51f2696d6c8c?rule=kijijica-200-jpg'],500.0,Stony Plain
119,1718881093,Incontro Balaclava,https://kijiji.ca/v-bike-clothes-shoes-accessories/edmonton/incontro-balaclava/1718881093,"Stay warm and stylish with this Incontro balaclava. This item has been worn but is in good condition, ready to keep you cozy during outdoor activities. If the ad's up, it's available!",['https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/cf/cf82e911-7daa-4e35-8c53-65f08877f6e9?rule=kijijica-200-jpg'],1500.0,Edmonton
120,1712489231,Boys' Ski Pants,https://kijiji.ca/v-clothing-kid-youth/edmonton/boys-ski-pants/1712489231,Boy's ski pantse size 14,['https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/9e/9e664e34-8730-42f2-a2e3-8c87396b5c9a?rule=kijijica-200-jpg'],2000.0,Southeast Edmonton
121,1718877466,Sessions Women’s Blue Ski Snowboard Jacket,https://kijiji.ca/v-clothing-men/edmonton/sessions-women-s-blue-ski-snowboard-jacket/1718877466,"Selling my Sessions jacket, perfect for hitting the slopes! This jacket is in good condition and ready for another season of shredding. * Size: S * Shell System: Warmth Rating 2 * Waterproof: 5,000 ...",['https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/54/546c625f-cf2a-4f26-9734-4b188e2ecc79?rule=kijijica-200-jpg'],2500.0,Edmonton
122,1689879531,POC Pocito Obex Mips Girl’s Ski Helmet,https://kijiji.ca/v-ski/edmonton/poc-pocito-obex-mips-girl-s-ski-helmet/1689879531,"-Mint condition, only wore it a few times and then had to get a ski racing helmet instead for her to ski race - Comes with original packaging, manuals, soft helmet bag - Color: PINK - Size: ...",['https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/64/64d1fa09-33d7-4ade-a5f8-63c9dad572af?rule=kijijica-200-jpg'],11000.0,Southwest Edmonton
123,1715403167,"Brand New Ski, Snowboard Pole, Ski Boot Carrier Straps.",https://kijiji.ca/v-ski/edmonton/brand-new-ski-snowboard-pole-ski-boot-carrier-straps/1715403167,"Brand New, never touch Adjustable Ski Pole Straps, Ski Boot Carrier Straps, Snowboard Boot,....or any thing you need for. Multi-purpose Strap Adjustable Shoulder Carrier Sling Leash Asking $15 ...",['https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/0e/0e64c18b-7ffd-4c1c-8cf8-db2f9dcdb7c9?rule=kijijica-200-jpg'],1500.0,Edmonton
124,1712066295,Rossignol J4 Junior  Ski Boots,https://kijiji.ca/v-ski/strathcona-county/rossignol-j4-junior-ski-boots/1712066295,Rossignol J4 Junior Ski Boots Size 24.5 I have 2 pairs. Will sell individually or both pairs for $ 170,['https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/f0/f01269ec-2659-4f03-a01b-3a0fca17de8f?rule=kijijica-200-jpg'],9500.0,Sherwood Park
125,1629767600,Two SeaDoo wet suits,https://kijiji.ca/v-water-sport/st-albert/two-seadoo-wet-suits/1629767600,"Two ladies SeaDoo wetsuits for sale. Have seen light use. No damage and zippers are like new. $25 each or $40 for both. See pictures for sizes Please note: 1) If the ad is still up, the item is still ...",['https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/80/80153c20-980c-4700-bc87-7726af097d49?rule=kijijica-200-jpg'],2500.0,Spruce Grove
126,1723006652,Jobe water ski,https://kijiji.ca/v-water-sport/st-albert/jobe-water-ski/1723006652,"67 1/2"" Jobe slalom water ski asking $125 reduced $45 or best offer ask for Jimy 780-690-3762",['https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/73/735f9a11-e0a3-4200-b46b-072d309e6ccd?rule=kijijica-200-jpg'],4500.0,St. Albert
127,1723003533,Kid Ski Board ,https://kijiji.ca/v-toys-games/edmonton/kid-ski-board/1723003533,Great ski Board for kids. Not used much. Excellent Condition!,['https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/f0/f0020cab-e3ef-4854-b88e-80493d817a9b?rule=kijijica-200-jpg'],3000.0,Edmonton
128,1722998274,Child's Snow Suit - Purple Dreimar 2 Piece - Children’s Size 4,https://kijiji.ca/v-clothing-kid-youth/edmonton/childs-snow-suit-purple-dreimar-2-piece-children-s-size-4/1722998274,Dreimar Purple Winter Jacket and Snow Pants - 2 Piece Qty 1 - Children’s Size 4 Approx Size: Inside leg is 18 inches Approx Size: Pants - from top of body to cuff of pant leg is 29 inches Approx ...,['https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/af/af4bf15a-a843-4a39-a048-acba4bb206c7?rule=kijijica-200-jpg'],3500.0,Southwest Edmonton
129,1722960063,Ski-doo Ultimate Ride New Product 2002 VHS tape,https://kijiji.ca/v-video-tv-accessories/edmonton/ski-doo-ultimate-ride-new-product-2002-vhs-tape/1722960063,"Ski-doo Ultimate Ride New Product promotionalVideo 2002 - VHS tape. NOT TESTED. Please see photos for condition. Check out my other listings for more toys, diecast and collectibles. NO TRADES. For ...",['https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/26/26cf17b2-77ad-4323-bafc-18dcdcd2d1b2?rule=kijijica-200-jpg'],600.0,Edmonton
130,1722958424,Mens shorty water sports wet suit.,https://kijiji.ca/v-water-sport/strathcona-county/mens-shorty-water-sports-wet-suit/1722958424,"Mens shorty wet suit, never used. Size XL $25",['https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/eb/ebb6b551-7c70-408a-9454-1734e9e63f54?rule=kijijica-200-jpg'],2500.0,Sherwood Park
131,1722953469,Jofa 1000 Ski Pants,https://kijiji.ca/v-clothing-kid-youth/edmonton/jofa-1000-ski-pants/1722953469,"I'm selling a pair of used Jofa 1000 ski pants, perfect for keeping your child warm and dry on the slopes. These durable pants are in good condition and ready for another season of winter fun. These ...",['https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/a0/a0aac5c8-f64a-45f2-8fee-944d0e714043?rule=kijijica-200-jpg'],2000.0,Edmonton
132,1722945197,Bauer LiL’ Sport Helmet,https://kijiji.ca/v-hockey/edmonton/bauer-lil-sport-helmet/1722945197,"For sale I have a used Bauer LiL’ Sport helmet. It is in good shape. It worked very well for our kids when they were smaller, but they have outgrown it. The size is 6-6 3/4 or 48.5-54cm. Asking $30 ...",['https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/6f/6fcf2dc4-7e37-4ea5-84f2-e2970b244e10?rule=kijijica-200-jpg'],3000.0,Edmonton
133,1674559994,Men's NNN Classic Ski Boots,https://kijiji.ca/v-ski/edmonton/mens-nnn-classic-ski-boots/1674559994,Men's Classic NNN ski boots size 10 1/2.,['https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/27/279ea1bf-8894-4c83-8f3c-939ab1dc20b0?rule=kijijica-200-jpg'],1000.0,Edmonton
134,1686766908,Helly Hansen Helly Tech Plaid Snowboard Jacket - Size Small,https://kijiji.ca/v-women-tops-outerwear/edmonton/helly-hansen-helly-tech-plaid-snowboard-jacket-size-small/1686766908,Helly Hansen Helly Tech Plaid Snowboard Jacket - Women's Size Small. Colour: Brown / White. Condition is Like New! This HellyTech winter snowboarding / ski jacket is waterproof & breathable with full ...,['https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/c8/c887235c-441f-4b03-927b-878d98552e42?rule=kijijica-200-jpg'],10000.0,Spruce Grove
135,1722887484,Kids Helmet,https://kijiji.ca/v-ski/edmonton/kids-helmet/1722887484,"Kids snowboarding, skiing, skating, winter helmet. 51-54 cm",['https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/c3/c36833e2-c5d0-437f-9c7c-962c4aee4cfa?rule=kijijica-200-jpg'],500.0,Edmonton
136,1722877823,North face ski jacket,https://kijiji.ca/v-women-tops-outerwear/edmonton/north-face-ski-jacket/1722877823,Worth 600. Great condition,['https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/94/9436454b-7c83-4326-a5e9-8c2868f5fce5?rule=kijijica-200-jpg'],17500.0,Edmonton
137,1722876719,Tunturi 700 Stepper,https://kijiji.ca/v-exercise-equipment/edmonton/tunturi-700-stepper/1722876719,Lightly used stepper. Includes ski pole components.,['https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/8f/8f60bf31-a6cc-4d49-85d5-abbd12469664?rule=kijijica-200-jpg'],5000.0,West Edmonton
138,1722863184,Head Skis Nordica Boots,https://kijiji.ca/v-ski/strathcona-county/head-skis-nordica-boots/1722863184,"Get ready to hit the slopes with this set of Head XRC 17.0 skis, Nordica boots, and a convenient carrying bag. This set has been used, but they're ready to carve through the snow this winter! Boots ...",['https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/34/342fd3fa-1827-4b40-a2e2-647a17523eb0?rule=kijijica-200-jpg'],27500.0,Strathcona County
139,1722860233,Kid xcountry skis,https://kijiji.ca/v-ski/edmonton/kid-xcountry-skis/1722860233,Kid xcountry skis $20 a pair,['https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/84/8413f9e8-591e-4673-93df-f6d44377f8e2?rule=kijijica-200-jpg'],2000.0,Spruce Grove
140,1620775253,Wooden  *SKI * Wine Rack * Unique BAR Accessory * Salt Lake 2002,https://kijiji.ca/v-indoor-decor-accent/edmonton/wooden-ski-wine-rack-unique-bar-accessory-salt-lake-2002/1620775253,Wine Rack …. Shaped Like a SKI Olympics * Salt Lake 2002 19” H Base *** 8” x 5” Three (3) Circular Cutouts ** 1 1/2” **** For Wine Bottles St. Croix Mountain Logo With Downhill Skier in Red Olympic ...,['https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/11/113e4001-3427-4bbe-816c-d90bf979fd9d?rule=kijijica-200-jpg'],5000.0,Edmonton
